url,title,keyword,date,desc,img
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201102/201102_09j.html,「環境未来都市」インタビュー（仮訳）,"そして,という,でしょ,できる,大きな,生み出し,による,進める,GDP,プロジェクトマネジメント,インタビュー,定まっ,務める,について,どういっ,ださい,基づき,大規模,暮らす,ベンチャー,目指す,グリーンイノベーション,これら,アクション,高める,申し上げ,はじめ,どんな,のでしょ,生み出さ",2011-02-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201102/201102_10j.html,国際生物多様性年から国際森林年へ（仮訳）,"COP,にとって,ジョグラフ,マッカルパイン,そして,シンポジウム,MISIA,トピックス,締めくくる,クロージングイベント,クロージング,アーメド,NGO,集まっ,による,スピーチ,に関する,により,上げる,振り返っ,忘れる,多い年,ブリッジングセレモニー,ジャン,フォーラム,セレモニー,始まり,それぞれ,ここで,占める",2011-02-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201102/201102_11j.html,菅改造内閣（仮訳）,"初閣議,とらえ,により,向かっ,目指す,に対し,持てる,取り組む,とともに,盛り込ま,厳しい,さらに,大きな,として,できる,在り方と,なその,Tweet",2011-02-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201102/201102_12j.html,開国と絆（仮訳） / Japan Night 2011,"という,そして,ダボス,クロスカップリング,内向き,生み出す,ながり,による,について,日本人,でしょ,フォーラム,ジャパンナイト,日本食,スイス,題する,新しい,テーマ,にとって,マッチ,強まっ,ところ,そうし,あるい,向かっ,大きく,こそが,なけれ,同時に,ややもすれ",2011-02-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201102/201102_13j.html,グッドデザイン賞（仮訳）,"グッドデザイン,デザイン,として,インド,により,AKB,エアマルチプライアー,きぼう,産業省,今年度,さらに,マーク,システム,アイドルグループ,ダイソン,リーフ,取り組み,トピックス,特に優れ,られる,ベスト,そこから,呼ばれる,アピール,出来る,そして,ジャンル,みませ,あらゆる,アイデア",2011-02-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201102/201102_14j.html,世界青年の船（仮訳）,"ナショナル,ブラジル,トピックス,ぼーっ,という,回鳴り,ゆっくり,大桟橋,まとっ,色とりどり,テープ,大盛り,上がり,バイバーイ,いって,らっしゃーい,数多く,始まり,見送っ,リーダーシップ,できる,メキシコ,オマーン,タンザニア,ミクロネシア,アフリカ,ヨーロッパ,太平洋,向かい,フィジー",2011-02-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201102/201102_15j.html,パン・アキモト（仮訳）,"として,という,アキモト,できる,プロジェクト,スペースシャトル,パン屋,大震災,食べる,乾パン,さらに,自治体,下取り,ものづくり,大地震,みまわ,スリランカ,ハイチ,喜ばれ,きっかけ,生み出さ,レポート,やわらか,マグニチュード,ニュース,届ける,トラック,半かけ,しかし,いきわたる",2011-02-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201102/201102_16j.html,雪国観光（仮訳）,"かまくら,北海道,メートル,作られ,しかりべつ,コタン,イベント,マイナス,グラス,楽しめる,ニューツーリズム,北日本,寒さや,訪れる,スポット,立公園,ところ,厳しく,達する,最も早く,解ける,そこで,浸かる,出来る,雪と氷,アイスバー,飲み物,スクリーン,映し出す,アイスシアター",2011-02-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_01j.html,新しい絆の創造による国際貢献（仮訳）,"新しい,セッション,ダボス,考え方,による,メンバー,テーマ,もって,生きる,スイス,フォーラム,超える,ビジネスマン,NGO,エネルギー,JICA,マーク,マロック,ブラウン,マーガレット,チャンWHO,ピーター,サザランド,ゴールドマンサックス,インターナショナル,集まっ,に対する,加える,できる,目指す",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_02j.html,人間の安全保障（仮訳）,"によって,という,ＪＩＣＡ,考え方,ＯＤＡ,クローズアップ,について,JICA,でしょ,として,なけれ,取り入れる,基づい,コンゴ,関わっ,おける,ジャパンジャーナル,弁務官,終わり,ソ連邦,ユーゴスラビア,しかも,自国民,これら,こうし,とって,広まっ,教えく,コフィ,アナン",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_03j.html,イトゥリ地方へ再び平和を（仮訳）,"イトゥリ,コンゴ,プロジェクト,コミュニティ,CEPI,そして,おける,センター,おかげ,できる,再び取り戻す,あたっ,による,により,という,こうし,トレーニング,PNC,ブニア,ジュグ,新しい,UNDP,本基金,Jean,Fran,ois,DUBUISSON,北東部,レンドゥ,民族間",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_04j.html,自衛隊のハイチでの活動（仮訳）,"自衛隊,ハイチ,として,避難民,携わっ,振り返る,話しかけ,もらっ,による,クライストチャーチ,ニュージーランド,ミッション,PKO,あたる,ポルトープランス,さらに,キャンプ,孤児院,取り除か,通じる,たちまち,向かう,賑やか,そこに,うつむき,ばかり,向かっ,動き出す,生まれ,身振り",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_05j.html,日本で学ぶ（仮訳）,"カマウ,ケニア,JICA,センター,北海道,細い棒,ネジ山,取り組ん,ドミニク,very,nice,こぼれ,員向け,ベース,ベニン,として,進める,携わっ,ほとんど,それら,そうし,アイデア,農作業,手伝っ,に対する,に関し,見つけ,心がけ,そうやっ,感じる",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_06j.html,LOVE FOR HAITI（仮訳）,"ハイチ,LOVE,FOR,HAITI,ライブ,Candle,JUNE,ライブイベント,MINMI,FINAL,STAGE,として,イベント,スライド,きっかけ,という,ライブハウス,SHIBUYA,ポップ,ロック,レゲエ,さまざまな,ジャンル,ミュージシャン,キャンドルアーティスト,チャリティーライブ,起こっ,に対する,ともに,チャリティー",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_07j.html,スポーツで国際協力（仮訳）,"シューズ,プロジェクト,ケニア,スマイルアフリカプロジェクト,マラソン,アフリカ,メダリスト,スラム,について,ほしい,当たり,気持ち,スポーツ,届ける,メンバー,シドニー,はじまっ,ソウル,ダグラス,ワキウリ,ソトコト,ナイロビ,がきっかけ,進める,もっとも,集める,そこで,事務局,サイド,かかっ",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_08j.html,人間の安全保障の国際的な広がり（仮訳）,"関する,という,として,おける,アフリカ,ビジネス,広がり,教えく,初めて,アジア,取り組む,でしょ,マラリア,について,わたっ,取り組み,ジャパンジャーナル,関わり,UNDP,大きな,しかし,により,脅かす,こうし,起こす,ともに,さらに,づくり,ケンブリッジ,トリニティーカレッジ",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_09j.html,第14回文化庁メディア芸術祭（仮訳）,"という,メディア,マンガ,文化庁,として,アート,Twitter,パレード,エンターテインメント,でしょ,フォロワー,アニメーション,ながら,クワクボリョウタ,によって,アイコン,コミュニケーション,メディアアート,ミッドタウン,による,costerd,それぞれ,メートル,合わせ,られる,に対し,コメント,web,アナログ,ユーザー",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_10j.html,国際漫画賞（仮訳）,"フランス,ベルギー,スペイン,Xiao,Bai,loin,proche,Oliver,Martin,Sylvan,Runberg,Face,cach,Enrique,Fern,ndez,Isla,sin,Sonrisa,VERACHAI,DUANGPLA,THE,STORY,BEGIN,WITH,...,トピックス,ドラえ,ドラゴンボール,ナルト",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_11j.html,環境変化に強い植物（仮訳）,"遺伝子,DREB,こうし,という,組み換え,シロイヌナズナ,られる,ただし,さまざまな,ストレス,あらゆる,アメリカ,ブラジル,に対する,もとも,により,および,センター,そして,ロシア,カナダ,リード,アルゼンチン,新興国,少ない,たちまち,干ばつ,サイクル,起こっ,大きな",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_12j.html,青芳製作所（仮訳）,"スプーン,という,グリップ,ポリマー,できる,WiLL,デザイン,なかっ,サイズ,そして,やすい,担当者,持つ人,浸ける,ライトスプーン,そこで,すくう,グラム,日本人,さらに,ものづくり,製作所,づくり,集まっ,ナイフ,フォーク,あえぐ,あるきっかけ,不自由,しかし",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201103/201103_13j.html,クラフトツーリズム（仮訳）,"できる,ガラス,ろくろ,伝統工,そうし,しかし,アメリカ,という,訪れる,コップ,削り出す,すみだ,切子館,スカイツリー,ツーリズム,クラフトツーリズム,活かし,作られ,ずらり,買い物や,賑わっ,として,きっかけ,広く知られる,オーストラリア,どんな,受け入れる,オーナー,集まっ,生まれ",2011-03-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201104/201104_01j.html,世界とともに震災を乗り越える日本（仮訳）,"すべて,越える,目指し,そして,あらゆる,について,マグニチュード,東日本大,アラスカ,インドネシア,スマトラ,大津波,メートル,超える,自動車,押し流し,広がっ,申し出,チャリティーイベント,メッセージ,第一原子力発,重く受け止め,取り組ん,たらす,はじめ,しっかり,リスクマネジメント,起こり,つくる,という",2011-04-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201104/201104_02j.html,各国からの支援（仮訳）,"http,東日本大,大統領,www,そして,チーム,フランス,ニュージーランド,サルコジ,メッセージ,折り鶴,com,申し出,それら,アメリカ,ロシア,として,数多く,日本人,ワシントン,桜祭り,作られ,JICA,ツイッター,https,twitter,PMO,越える,大きさ,受け入れ",2011-04-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201104/201104_03j.html,そして復興に向けて（仮訳）,"避難所,ボランティア,チャリティーマッチ,自衛隊,によって,メッセージ,呼びかける,励まし,越える,そして,当たっ,わたる,でくつろぐ子ど,始まっ,その後,さらに,運ぶ人,数多く,見守る,サッカー,両陛下,第一原子力発,により,住む人,のぼる,武道館,わたり,ますか,大丈夫,関する",2011-04-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_01j.html,新生への道（仮訳）,"戻りつつ,自動車,ベガルタ,スタジアム,そして,という,東日本大,ながら,歩みつつ,あたっ,新幹線,インフラ,により,半導体,パネル,しかし,産業省,済ませ,見込み,として,受け入れ,浮かび,押し寄せ,なかっ,すでに,水族館,ゴールデンイーグルス,クラリネックススタジアム,プロサッカー,ホームスタジアム",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_02j.html,被災地で活躍する外国人（仮訳）,"シーウェイブス,日本人,に対し,ファーディー,大規模,しかし,続ける,スター,チーム,メンバー,アラティニ,集まっ,住む多く,できる,リスク,そして,第一原子力発,明らか,重なり,ルート,見つかり,試みる,とって,られる,ラグビークラブ,スポーツ,スタミナ,活かし,ピーク,ラグビーチーム",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_03j.html,被災地支援に奮闘する企業（仮訳）,"イケア,という,ジャパン,さらに,セブン,として,NGO,アキモト,避難所,そうし,メッセージ,により,子ども,イレブン,活かし,出来る,広がっ,書き込ま,数多く,その後,ミネラルウォーター,できる,ホールディング,NPO,東日本大震災,あたっ,ジャパンジャーナル,大きな,事務所,ガスオーブン",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_04j.html,心配のいらない東京勤務（仮訳）,"しかし,オフィス,について,メディア,できる,収まる,止まっ,関する,ニュース,あまり,もらおう,カート,ハンソン,詳しく,にわずか,すぐに,考える,大地震,収まら,向かい,ガラス,見晴らし,橋まで,感じる,わずか,ところ,立ち寄り,によう,たどり,歩きつく",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_05j.html,パンダがやってきた（仮訳）,"パンダ,東日本大,ジャイアント,しばらく,可愛い,上がる,見つめる,座り込ん,むしゃむしゃ,もかかわら,たくさん,賑わっ,により,四川省,センター,リーリー,シンシン,初めて,リンリン,大きな,落ち着き,しかし,もっと,激しかっ,大丈夫,励まし,大地震,落ち着い,食べる,日静岡",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_06j.html,再開した運航サービス（仮訳）,"新幹線,東日本大,により,なかっ,による,サービス,ゴールデンウィーク,呼ばれる,という,ボランティア,乗り込ん,しつつ,新青森,やぶさ,始まる,大きな,北海道,名古屋,結ぶ便,見通しすら立た,しかし,その後,Operation,Tomodachi,として,当たっ,わずか,Tweet",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_07j.html,日独交流150周年（仮訳）,"ドイツ,という,プロイセン,日本人,ユーロ,しかし,として,フォルカー,シュタンツェル,について,そして,および,申し出,大きな,イベント,ビスマルク,に対する,レベル,迎える,ジャパン,ジャーナル,アレックス,ヘンディー,東日本大,教え下さい,第一原発,大惨事,受け止め,悲しみ,呼び起こし",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_08j.html,桜で人々の心も晴れやかに（仮訳）,"踊り手,東日本大,北上展,咲き誇り,祝う祭り,がんばろ,による,少なかっ,迎える,北上川沿い,並ぶ約,まさしく,トンネル,ゆっくり,担当者,大震災,という,気持ち,ほしい,チャーター,伝統的,リズム,合わせ,ゆらし,ながら,ダイナミック,呼びかけ,Tweet",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_09j.html,消費が被災地を応援（仮訳）,"フェア,タカシマヤ,交流館,ディズニーランド,大きな,という,できる,により,賑わっ,嬉しい,なかっ,しかし,萩の月,ゲスト,皆さま,動き始め,自治体,アンテナショップ,扱う店,ハチミツ,モニタリング,下回っ,イチゴ,アスパラ,キュウリ,およそ,あたる,さらに,なけれ,ところ",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_10j.html,日中韓サミットに寄せて　日中韓座談会（仮訳）,"サミット,東日本大,大使館,外務省,として,でしょ,という,について,さらに,日本人,によって,エネルギー,とともに,大きな,ボランティア,に対する,関する,ところ,できる,留学生,チャンス,テーマ,に関し,ノウハウ,考える,出来る,GDP,アジア,にわたっ,民政務",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_11j.html,東日本大震災と日本経済の行方（仮訳）,"フェイズ,について,大きな,ストック,フロー,サプライ,チェーン,こうし,かなり,エネルギー,起きる,出来る,による,ESP,フォーキャスト,GDP,マイナス,大きく,ネットワーク,自動車,これら,しかし,むしろ,落ち込み,難しい,トレードオフ,東日本大,東日本大震,大学院,論じる",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_12j.html,福島第一原子力発電所・事故の収束に向けた道筋（仮訳）,"として,第一原子力発,取り組み,ロードマップ,および,プール,ステップ,について,皆さま,ただける,そして,さらに,ひと月,見直し,先ほどお決めい,ところ,まできちん,それら,皆さん,に対して,きちん,第一原子力発電,関する,による,帯留水,閉じ込め,モニタリング,Tweet",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201105/201105_13j.html,世界の子どもからの支援（仮訳）,"東日本大,見舞い,日本人,メッセージ,Tweet",2011-05-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201106/201106_01j.html,復興する日本で出会った人々（仮訳）,"留学生,AIU,東日本大,Bowers,Graue,出会っ,ベンチ,コロラド,からき,ともに,教える,キャンパス,囲まれ,寝ころび,ながら,語り合う,大きめ,集まっ,らしい,という,アメリカ,Benjamin,出来る,ボランティア,として,嬉しかっ,新しい,始まる,による,なかっ",2011-06-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201106/201106_02j.html,被災地でボランティアを（仮訳）,"ボランティア,センター,日本人,でしょ,避難所,による,日本語,気持ち,大丈夫,エルムチョーキル,立ち上げ,問い合わせ,として,という,人向け,大きな,その後,ラジオ,収まっ,分かり,イ・シングン,に対し,下さい,アミン,フランス,たかっ,しかし,食べ物,もらい,そうし",2011-06-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201106/201106_03j.html,外国人ジャーナリストが見た震災後の日本（仮訳）,"でしょ,という,メディア,エネルギー,として,ジャーナリスト,東日本大,ますか,ジュリアン,ライオール,なかっ,なけれ,ギャビン,ブレア,見受け,コメンテーター,大規模,大震災,そうし,避難所,ポスト,および,出会っ,について,語り合っ,はまっ,恐ろしい,ばかり,見出し,ニュースソース",2011-06-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201106/201106_04j.html,温かい料理を被災地に　活躍するインド人オーナー（仮訳）,"インド,マルカス,レストラン,食べ物,という,できる,ブカラ,暖かい,オーナー,エスニック,スタッフ,カレー,ところ,出会っ,温かい,により,手助け,決する,それも,触れる,シェフ,あらゆる,味わう,それほど物,なかっ,デリー,街近く,オープン,ベリーダンス,呼び物",2011-06-01,,
https://www.gov-online.go.jp/eng/publicity/book/hlj/html/201106/201106_05j.html,ようこそ澤の屋へ（仮訳）,"という,分かっ,初めて,ファミリー,訪れる,ウィルコックス,できる,泊まり,ほとんど,シンガポール,アメリカ,イギリス,過ごし,マイケル,インドネシア,出会っ,ようこそ澤,旧き良き,言い方か,わたり,そうし,見受け,られる,呼ばれる,ながら,リスト,分減っ,割り込ん,ばいっぱい,リピーター",2011-06-01,,
